;meta[language=de]
; id      |key(hex)|key(str)| text
   1076377|b4c7ffbe||Die fröhlichen Abenteuer von Muriel, der liebreizenden Metze - mit humorvollen Gravuren
   1076379|b4c7ffbf||Die Behandlung von Furunkeln mithilfe von Wundätzung: Eine Studie
   1076767|00000000||Drücke <<AttackWithAlternateLight>>, um einen Gegner so zu provozieren, dass er sofort angreift.
   1076769|00000000||Halte <<PCAlternate>> und <<AttackWithAlternateLight_mod>> gedrückt, um einen Sturmangriff auszuführen.<br><br>Je länger du die Tasten gedrückt hältst, desto größer ist die Reichweite deines Angriffs.
   1085700|6d1ad38f||Behalte das Angstniveau deines Pferdes im Auge. Gerät es in Panik, wirft es dich ab und geht durch. Du kannst es mit dem Axii-Zeichen beruhigen.
   1086321|00000000||Wenn du bestimmte Fähigkeiten aktivierst, kannst du Spezialangriffe einsetzen.<br><br>Halte <<SpecialAttackWithAlternateLight>> gedrückt, um einen schnellen Spezialangriff einzusetzen.<br>Halte <<PCAlternate>> und <<SpecialAttackWithAlternateLight_mod>> gedrückt, um einen starken Spezialangriff einzusetzen.
   1086323|00000000||Wenn du bestimmte Fähigkeiten aktivierst, kannst du Spezialangriffe einsetzen.<br><br>Halte <<SpecialAttackWithAlternateLight>> gedrückt, um einen schnellen Spezialangriff einzusetzen.<br>Halte <<PCAlternate>> und <<SpecialAttackWithAlternateLight_mod>> gedrückt, um einen starken Spezialangriff einzusetzen.
   1086243|00000000||Bei langen Distanzen und bestimmten Hindernissen wie diesem kommst du nicht ohne Pferd aus.<br><br>Rufe dein Pferd herbei, indem du <<SpawnHorse>> drückst.
   1086199|00000000||Hexer sind meistens unterwegs und erledigen Aufträge. Sie ziehen durch tiefe Täler, über hohe Berggipfel und durch modrige Sümpfe.<br><br>Zum Glück kann Geralt sich unterwegs stets auf <font color="#CD7D03">sein Pferd Plötze</font> verlassen.<br><br><br><br>Drücke <<SpawnHorse>>, um <font color="#CD7D03">Plötze</font> zu rufen.
   1086785|00000000||Auch Handwerker müssen essen! Wenn dir ein Handwerker etwas anfertigen soll, musst du ihn für seine Dienste entlohnen.<br><br>Falls du das erforderliche Geld hast, drücke <<GUI_PC_Select>>, um das ausgewählte Schema herstellen zu lassen.
   1086747|00000000||Wenn ein Kampf zu schwierig ist, kannst du flüchten, um deine Haut zu retten. Halte <<Sprint>> gedrückt, um während eines Kampfs zu sprinten.
   1086777|00000000||Links auf dem Bildschirm siehst du eine Liste der Schemas in deinem Besitz. Klicke zum Auswählen auf eine Kategorie oder ein Schema.
   1087246|00000000||Halte <<IK_LeftMouse>> gedrückt und bewege die Maus, um die Weltkarte zu verschieben.
   1087795|73557ef1||Zusätzlicher Gwint-Kartensatz: "Balladenhelden"
   1087923|bd90a1df||Zwergenschmiedewerkzeug
   1087544|00000000||Wähle ein <font color="#CD7D03">Lebensmittel</font> aus und klicke darauf.
   1087548|00000000||Du kannst Lebensmittel ausrüsten, um im Spiel schnell darauf zugreifen zu können. Wähle dafür ein Lebensmittel aus und doppelklicke darauf, oder ziehe es auf einen der Plätze für Gebrauchsgegenstände.
   1089432|f84c6a16||HBAO+
   1089437|2029edf2||Inhalte zum Herunterladen
   1082181|c596d25a||Bastion
   1082391|99835b61||Heimstatt eines Kräuterkundlers, dessen Steckenpferde neuartige Gärtnermethoden und experimentelle Kräutermedizin sind.
   1082390|b40a4f22||Hütte des Kräuterkundlers
   1083748|d25344ee||Angriffskraft gegen Humanoide und Bestien
   1083785|00000000||Dialog - Zeitbeschränkte Optionen
   1083490|888281ec||Steuerungseinstellungen
   1084790|5ef808bb||Maus-Empfindlichkeit (im Spiel)
   1084535|00000000||Runensteine verbessern deine Waffen.<br><br>Geh zum Ausrüstungsfilter im Inventar und klicke auf einen Runenstein.
   1093657|203d5553||Brief
   1093656|1b2e2bfa||[Brief in zittriger Handschrift]<br><br>Meine liebe Lisbeth!<br><br>Ich schreibe dir in aller Hast: Die Bastion und der Wachturm stehen in Flammen! Der Angriff kam zu früh! Das Gerät ist weiterhin instabil, aber ich muss trotzdem versuchen, es zur Flucht zu benutzen.<br><br>Sobald dich der Falke mit diesem Brief erreicht hat, geh zu Leticia Charbonneau. Man kann nicht wissen, wohin mich dieses instabile Portal führt. Nur Leticia wird in der Lage sein, mich zu finden.<br><br>Wenn sie nicht helfen will, erzähl ihr von den Mutagenen, die ich aus dem Hexerlabor gestohlen habe - diese Pilze und Kräuter sind Schätze, mit denen sie ihre Forschungen an Tetanus und Schwarzpocken fortsetzen kann. Bei so einer Belohnung ist sie gewiss bereit, einem Mitmagier zu helfen, auch wenn er als abtrünnig gilt und von der Kammer verfolgt wird.<br><br>Wenn alles gut geht ... sehen wir uns bald!
   1093658|1ce30499||An den Hexer, der diesen Brief findet:<br><br>Der Magier Hieronymus ist ein Verräter. Wenn er aus Kaer Morhen entkommen ist, so schwöre, dass du den Hurensohn aufspüren und töten wirst. Und zwar langsam, so dass er spürt, wie der Tod ihn frisst.<br><br>Ich fand sein Tagebuch im Wachturm, und im alten Signalturm fand ich eine seltsame Teleportationsmaschine. Dieses Portal muss sein Fluchtplan gewesen sein. <br><br>Als Alarm gegeben wurde, wusste ich sofort, was los war. Er war derjenige, der uns diesen mistgabel- und fackelbewehrten Mob auf den Hals gehetzt hat. Von meinem Platz oben auf den Bastionsmauern aus kann ich den Wachturm brennen sehen. Möge das Blut all der Hexer, die heute getötet wurden, für alle Ewigkeit als Fluch auf dem verdammten Hieronymus lasten!
   1093655|203d5552||Brief an Lisbeth
   1095340|0fb9fb48||Teigr
   1090232|aa4dec89||Notiz des Ältesten von Ehrendorf.
   1090229|85df3483||Auftrag: Bestie von Ehrendorf
   1090228|cc124271||Florka
   1090231|ee7d2369||Gute Leute!<br><br>Bei unserem schönen Ehrendorf treibt ein gefährlicher Spuk, eine Bestie oder ein Teufel sein Unwesen und stiftet Verdruss. Dem Tapferen, der es wagt, den Unhold zu erschlagen, ist nicht nur unsere tiefste Dankbarkeit, sondern auch eine ordentliche Belohnung gewiss.<br><br>Wer mehr erfahren möchte, suche uns auf. Frag nach Sobemir, dem Ältesten.
   1090230|cd279328||Gaetan
   1091384|fc6177e6||Ich, der Verfasser dieser Nachricht, suche einen Hexer. Der Auftrag ist zugegeben knifflig, sollte einem echten Fachmann aber nicht schwerfallen. Eine ansehnliche Bezahlung wartet. Es eilt, also nicht zaudern! Interessierte Hexer finden mich vor der Taverne in Fyresdal.<br><br>Uggo, Sohn von Olaf
   1091383|500d45e6||Hexer gesucht!
   1091114|6c0ea73c||Puppe
   1092304|ceca3a32||Brief, geschrieben von jemandem, der es nicht gewohnt ist, mit Feder und Tinte zu schreiben.
   1092299|c1c15e8d||Dankeskarte
   1092301|8c75af9f||Vür Gerald fon Riwa:<br><<bk_texture_mq1058_girls_drawing>>
   1092300|ec388dc7||Geschenk eines dankbaren jungen Mädchens.
   1092303|bd0bf760||Gaetan,<br><br>es ist vorbei. Soldaten haben die Schule eingenommen. Sie haben Axel und Cedric getötet. Bei Schrödinger bin ich nicht sicher ... vielleicht lebt er, vielleicht ist er tot. Auf deinen und meinen Kopf wurden Belohnungen ausgesetzt. Meide Städte und Hauptstraßen. Verhalte dich unauffällig.<br><br>- Joël
   1092302|aa5b822c||Brief an Gaetan
   1092337|a57413a5||Schema: Gnomenschmiedewerkzeug
   1092336|108f60e4||Schema: Zwergenschmiedewerkzeug
   1092331|cd51e1fc||Elfenschmiedewerkzeug
   1092335|7baaae23||Schema: Elfenschmiedewerkzeug
   1092321|759361f6||Elfenwetzstein
   1092325|33747c44||Schema: Elfenwetzstein
   1092327|6e215b45||Schema: Gnomenwetzstein
   1092326|17e62887||Schema: Zwergenwetzstein
   1102057|e035d313||Mittlere Maustaste
   1102056|305248c6||Rechte Maustaste
   1102051|9615a0a1||Linke Maustaste
   1102439|8035c2a4||Maus-Empfindlichkeit (im Menü)
   1102569|98ca5985||Gesamtspielzeit
   1102491|4ec338ac||Überraschend bequeme Stiefel. Die Klauen an den Zehen garantieren, dass man sich von der Masse abhebt.
   1102490|97b582f2||Nekkerlederstiefel
   1102493|04b09b99||Spielstand nicht verfügbar
   1102492|907db547||Spielstand nicht verfügbar
   1103843|c5784d99||Medaillon der Katzenschule
   1103777|02280e89||Tage
   1103776|4ce23aeb||Schema: Seide
   1103779|dc99f96d||Minuten
   1103778|43186f1d||Stunden
   1103781|23c93ed5||Spielstand aus The Witcher 2 importieren fehlgeschlagen.
   1103780|128e270d||Sekunden
   1104106|710f8a92||Du hast Neues Spiel+ freigeschaltet. Um es zu beginnen, erstelle einen neuen Spielstand, starte ein Neues Spiel, wähle die Option Neues Spiel+ und wähle dann den Spielstand, aus dem du deinen Charakter importieren willst. Diese Prozedur kann nur mit Spielständen durchgeführt werden, die nach dem Freischalten von Neues Spiel+ erstellt wurden.
   1104041|61f0d99d||Charakterstufe zu niedrig oder Spiel nicht abgeschlossen in diesem Spielstand.
   1104040|598f936d||Der gewählte Spielstand ist aktuell nicht gültig. Bitte lade ihn und speichere erneut, um fortzufahren.
   1104043|c76954c9||Spielstand konnte wegen unvollständigem Spielinhalt nicht geladen werden.
   1104042|7326ef5c||Ein unerwarteter Fehler ist während des Ladens der Spielstände aufgetreten.
   1104035|d65dcc27||Neues Spiel+
   1104036|651a4149||Es sind keine Spielstände für Neues Spiel+ verfügbar.
   1104039|0d4964f9||Du kannst zu diesem Zeitpunkt kein Neues Spiel+ beginnen.
   1104038|1259b0a8||Ein Fehler ist während des Ladens der Spielstände aufgetreten.
   1104884|28d5b1ee||Rollen
   1104865|867ab9f9||Stark verblichene Stoffkarte
   1104866|867aba18||Tadellose Stoffkarte
   1104920|e65bd07f||Angriffstyp wechseln
   1104923|5711adb4||Zwischen Zeichen umschalten
   1104915|f50ceca4||OUTSOURCE WEBDESIGN
   1104914|8fb89d65||Zu Sprinten umschalten
   1104919|7ab8ea05||Ziel erfassen
   1104918|ffe663a0||Zwischen Gehen/Rennen umschalten
   1105789|5a3c3311||Temerisches Rüstungsset
   1105791|5a586213||Neue Quest - "Auftrag: Vermisste Bergleute"
   1105790|5a4a4a92||Bart- und Frisurenset
   1105867|950b665d||Spielstände, die mit dieser Version des Spiels erstellt wurden, sind nicht mit älteren Versionen des Spiels kompatibel.
   1105866|b654820b||Spielstände, die mit dieser Version des Spiels erstellt wurden, sind nicht mit älteren Versionen des Spiels kompatibel.
   1105801|5c0d3ab2||Elite-Armbrustset
   1105800|5bff2331||Neue Quest - "Auftrag: Der Meistgesuchte von Skellige"
   1105803|5c2969b4||Neue Quest - "Wo Katz und Wolf spielen ..."
   1105802|5c1b5233||Skellige-Rüstungsset
   1105805|6937efd0||Zum Öffnen dieses Spielstands fehlt dir die folgenden herunterladbaren Inhalte
   1105804|5c378135||Neue Finale-Hiebe-Animationen
   1105806|667dad9a||Zum Öffnen dieses Spielstands fehlen dir die folgenden Inhalte zum Herunterladen
   1105793|5a749115||Nilfgaardisches Rüstungsset
   1105792|5a667994||Alternatives Aussehen für Yennefer
   1105795|5a90c017||Neue Quest - "Das Gold der Trottel"
   1105794|5a82a896||Alternatives Aussehen für Triss
   1105797|5aacef19||NEUES SPIEL +
   1105796|5a9ed798||Neutraler Gwint-Kartensatz "Balladenhelden"
   1105799|5bf10bb0||Alternatives Aussehen für Ciri
   1105798|5be2f42f||Neue Quest - "Schatzsuche: Wolfsschulenausrüstung"
   1098489|00000000||Drücke zweimal <<SpawnHorse>>, damit dein Pferd zu dir kommt.
   1098488|00000000||Pferde - Herbeirufen
   1098491|00000000||Hexer sind meistens unterwegs und erledigen Aufträge. Sie ziehen durch tiefe Täler, über hohe Berggipfel und durch modrige Sümpfe.<br><br>Zum Glück kann Geralt sich unterwegs stets auf <font color="#CD7D03">sein Pferd Plötze</font> verlassen.<br><br><br><br>Drücke zweimal <<SpawnHorse>>, um <font color="#CD7D03">Plötze</font> zu rufen.
   1098490|00000000||Pferde
   1098493|00000000||Bei langen Distanzen und bestimmten Hindernissen wie diesem kommst du nicht ohne Pferd aus.<br><br>Rufe dein Pferd herbei, indem du zweimal <<SpawnHorse>> drückst.
   1098492|00000000||Pferde - Herbeirufen
   1099464|00000000||Führe einen starken Angriff gegen Vesemir aus, indem du <<AttackHeavy>>drückst.
   1099463|00000000||Starker Angriff
   1099517|efb1f4c5||Absude
   1099516|6ba9f2a1||Alkohol
   1100115|00000000||Drücke <<CastSign>>, um ein Zeichen zu wirken.<br><br>Zeichen und bestimmte andere Aktionen verbrauchen Ausdauer - bevor du erneut ein Zeichen wirken kannst, musst du warten, bis deine Ausdauer sich regeneriert hat.
   1100114|00000000||Zeichen wirken
   1100105|00000000||Starker Angriff
   1100106|00000000||Drücke <<AttackHeavy>>, um einen starken Angriff auszuführen.<br><br>Starke Angriffe sind langsamer als schnelle, bewirken aber bei zähen Gegnern mehr Schaden.<br><br>Schwache Gegner können starke Angriffe nicht parieren.
   1100128|fc14eac1||Gegenstände sortieren
   1100688|331dbc92||[EN] Painter
   1100401|203d5550||Hieronymus' Tagebuch
   1100403|203d5551||Varins Notizen
   1100402|17c47abc||[Anscheinend Teil eines Tagebuchs, doch nur die letzten Seiten sind noch vorhanden]<br><br>Tage in Gefangenschaft: MMMMCMXVIII<br><br>Konnte diese Gnomenmanuskripte endlich entziffern. Habe Handwerk-Schemas für ein Schwertpaar aus Silber und Stahl daraus erstellt. Varin hat die Schwerter schon geschmiedet. Und sie in der Bastion auf seine Lieblingsart getestet: junge Hexer bei der Ausbildung verdreschen. Jetzt kann ich endlich zum alten Signalturm zurückkehren und mit dem Bau des Teleportationsgeräts fortfahren. Vielleicht kriege ich es stabilisiert.<br><br>Tage in Gefangenschaft: MMMMCMXIX<br><br>Die beschämende Ohnmacht hinsichtlich meiner Fähigkeit, einen Teleportationszauber zu wirken, könnte sich als Glücksfall für die Menschheit erweisen. Der Gegenstand meiner Untersuchungen könnte Teleportation zu einem verbreiteten Werkzeug machen ... falls ich ihn perfektionieren kann. Vielleicht entlässt mich die Kammer der Zauberer aus diesem Kerker, sobald ich diese Entdeckung patentieren lasse ... Kaum wage ich zu hoffen, dass ich meine Arbeit beenden kann, ehe die Hexer mich zu einer weiteren Probe zwingen ... <br><br>Tage in Gefangenschaft: MMMMCMXXII<br><br>Die dritte schlaflose Nacht. In diesem Turm ist es eisig. Das Gerät schafft noch immer kein stabiles Portal. Unterdessen quält Varin mich mit weiteren unübersetzten Manuskripten - diesmal soll ich ein Schema für eine Rüstung anfertigen. <br><br>Tage in Gefangenschaft: MMMMCMXXVII<br><br>Das Rüstungsschema ist fertig, aber ich kann nicht am Teleportationsgerät weitermachen. Bald steht wieder eine Kräuterprobe an. Bei der Macht, das halte ich nicht mehr lange durch. Warum musste die Kammer mich ausgerechnet nach Kaer Morhen verbannen?<br><br>Tage in Gefangenschaft: MMMMCMXLVIII<br><br>Bartel, Diederik, Jaap, Aleid ... sind nur die jüngsten Opfer. Ich sehe noch immer ihre Gesichter, rieche das Erbrochene und die Exkremente ihres Todeskampfs. Ein endloser Albtraum.<br><br>Die paar Kandidaten, welche die Vergiftungen mit Mutagenen, alchemistischen Absuden und halluzinogenen Pilzen überlebt haben, werden später an psychopathische Schinder übergeben. An solche wie Varin. Zwei Wochen habe ich an Koenrads Lager gewacht, zwei Wochen habe ich ihn gepflegt, um ihn zu retten, nur damit Varin ihn am ersten Ausbildungstag in der Bastion fast totschlägt.<br><br>Hexer töten also Monster? Hexer sind selber Monster. Sie haben zu lange in den Abgrund geblickt ... Da mit dem Zorn der Götter nicht zu rechnen ist, sollte man sich wohl auf den Zorn der Menschen verlassen ...
   1100404|1979535b||[Notizen mit ausführlichen Analysen endloser Fechtlektionen für junge Hexer mit zahlreichen Anmerkungen an den Seiten]<br><br>Dieser Magier ist also doch zu irgendwas gut. Das Stahlschwert, das ich nach seinem Schema angefertigt habe, ist erstklassig. Offenbar hat er auch das zweite Manuskript entziffert - ich muss beim Wachturm vorbeischauen und es ihm abnehmen.<br><br>Dieser alte Furz Hieronymus hat mich wieder belästigt. Gefällt mir gar nicht, wie er meine Schüler ansieht. Ich mag weder seine Arroganz noch seine ständigen Einmischungen in Dinge, die ihn nichts angehen. Gestern Abend hat er mich vor den Wichten angeranzt wegen - wie sagte er? - "übermäßiger Belastung von durch langfristige Vergiftungen geschwächten Körpern". Das sind Hexer, verdammt, keine rotznäsigen Schreiberanwärter in einer Betschule!<br><br>Noch schlimmer: Anstatt sich auf die Kräuterprobe vorzubereiten, hat er sich in den alten Signalturm eingeschlossen und arbeitet jede Nacht an irgendwas. Muss mal nachsehen, was er im Schilde führt.
   1100441|867ab9da||Leicht zerfledderte Karte
   1100443|db0c378a||Abgegriffene, verblichene Karte
   1100442|db0c3789||Feuchte, schimmlige Karte
   1100439|867ab9d9||Gut erhaltene Karte
   1101187|7a1c1281||Tastaturzuweisungen
   1101189|35c5e315||Taste
   1101188|0b8fdf52||Aktion
   1101191|d03e0a6d||: Zuweisung wurde aufgehoben.
   1101190|a981389a||Drücke die Taste, die folgender Aktion zugewiesen werden soll:
   1101657|e5572db4||Meisterlich gefertigte Wolfshandschuhe
   1101656|e5572db3||Überlegene Wolfshandschuhe
   1101658|13f57580||Schema: Überlegene Wolfshose
   1101661|13f57581||Schema: Meisterlich gefertigte Wolfshose
   1101663|eb98a8e6||Schema: Meisterlich gefertigte Wolfsstiefel
   1101662|eb98a8e5||Schema: Überlegene Wolfsstiefel
   1101648|6d911aab||Überlegene Wolfshose
   1101653|6d911aac||Meisterlich gefertigte Wolfshose
   1101655|a0ebcd51||Meisterlich gefertigte Wolfsstiefel
   1101654|a0ebcd50||Überlegene Wolfsstiefel
   1101641|1544ce92||Meisterlich gefertigte Bärenhandschuhe
   1101640|1544ce91||Überlegene Bärenhandschuhe
   1101643|bf7dec63||Schema: Meisterlich gefertigte Bärenhose
   1101642|bf7dec62||Schema: Überlegene Bärenhose
   1101645|97211fc8||Schema: Meisterlich gefertigte Bärenstiefel
   1101644|97211fc7||Schema: Überlegene Bärenstiefel
   1101647|f703f371||Schema: Meisterlich gefertigte Bärenhandschuhe
   1101646|f703f370||Schema: Überlegene Bärenhandschuhe
   1101637|6f1ce60e||Meisterlich gefertigte Bärenhose
   1101639|a27798b3||Meisterlich gefertigte Bärenstiefel
   1101638|a27798b2||Überlegene Bärenstiefel
   1101674|317d8e13||Schema: Meisterlich gefertigte Wolfshandschuhe
   1101664|317d8e12||Schema: Überlegene Wolfshandschuhe
   1101599|3f40ab71||Meisterlich gefertigte Katzenhose
   1101598|3f40ab70||Überlegene Katzenhose
   1101625|6f1ce60d||Überlegene Bärenhose
   1101624|c4c84cc6||Schema: Meisterlich gefertigte Greifenhandschuhe
   1101617|413876b0||Überlegene Greifenhandschuhe
   1101616|d56ef0b4||Meisterlich gefertigte Greifenstiefel
   1101619|7bce946d||Schema: Überlegene Greifenhose
   1101618|413876b1||Meisterlich gefertigte Greifenhandschuhe
   1101621|5371c7d2||Schema: Überlegene Greifenstiefel
   1101620|7bce946e||Schema: Meisterlich gefertigte Greifenhose
   1101623|c4c84cc5||Schema: Überlegene Greifenhandschuhe
   1101622|5371c7d3||Schema: Meisterlich gefertigte Greifenstiefel
   1101609|6aa1726a||Schema: Überlegene Katzenstiefel
   1101608|92fe3f06||Schema: Meisterlich gefertigte Katzenhose
   1101611|938df52d||Schema: Überlegene Katzenhandschuhe
   1101610|6aa1726b||Schema: Meisterlich gefertigte Katzenstiefel
   1101613|a2143e0e||Überlegene Greifenhose
   1101612|938df52e||Schema: Meisterlich gefertigte Katzenhandschuhe
   1101615|d56ef0b3||Überlegene Greifenstiefel
   1101614|a2143e0f||Meisterlich gefertigte Greifenhose
   1101601|729b5e16||Meisterlich gefertigte Katzenstiefel
   1101600|729b5e15||Überlegene Katzenstiefel
   1101603|4999b58f||Meisterlich gefertigte Katzenhandschuhe
   1101602|4999b58e||Überlegene Katzenhandschuhe
   1101604|92fe3f05||Schema: Überlegene Katzenhose
   1110453|f8d17716||Du musst das Spiel neu starten, bevor diese Änderungen wirksam werden.
   1110452|f1838f72||Möchtest du diese Änderungen wirklich beibehalten?
   1110156|7d49be54||[EN] Plan B
   1110909|447d80de||60
   1110908|447d8081||30
   1110910|8076ee3d||Unbegrenzt
   1110903|16f1acff||Maximale Bilder pro Sekunde
   1110797|fb2cd197||JUNIORREPRÄSENTANT KUNDENSERVICE
   1110954|27e189c3||Hardware-Cursor
   1110534|8087e1b0||[EN] Trophy hunter
   1106367|46c53be2||Objektsichtweite
   1106120|5700d7e9||Gwint-Kartensatz
   1106117|ab64af37||Quests
   1106118|e0ae4a1e||Glossar
   1106077|dacadae9||Absteigen
   1106079|2e453c85||Konsumgut 1
   1106078|c3669d60||Anhalten
   1106069|5141493d||Galopp/Kanter
   1106105|9397656e||Charakter
   1106104|0ccf28fa||Zeichen - Axii
   1106107|0001a55c||Karte
   1106106|8790195c||Inventar
   1106108|0d5c0a69||Spielmenü
   1106097|0cd66330||Zeichen - Quen
   1106098|0cd28cbc||Zeichen - Igni
   1106090|0cced3b5||Zeichen - Aard
   1106093|8e655d51||Zeichen - Yrden
   1106081|0f285f10||Stahlschwert ziehen
   1106080|2e453c86||Konsumgut 2
   1106082|d54bee68||Silberschwert ziehen
   1106707|f3f5fddc||Spielstand kann nicht geladen werden, weil er mit einer neueren Version des Spiels erstellt wurde.
   1106641|5625d6ee||Das Spiel wurde aktualisiert. Alle Benutzereinstellungen wurden auf Standard zurückgesetzt.
   1106624|eecaf062||Herausgerissene Seite:  Großes blaues Mutagen
   1106617|acbde652||Großes grünes Mutagen
   1106616|121562a0||Großes rotes Mutagen
   1106619|d56ca54e||Herausgerissene Seite: Rotes Mutagen
   1106618|27743163||Großes blaues Mutagen
   1106621|d820db3d||Herausgerissene Seite:  Blaues Mutagen
   1106620|2c438080||Herausgerissene Seite:  Grünes Mutagen
   1106623|eadc0ffb||Herausgerissene Seite:  Großes grünes Mutagen
   1106622|5a48d789||Herausgerissene Seite:  Großes rotes Mutagen
   1107417|e88df9f3||Hier kannst du die Dienste einer Prostituierten in Anspruch nehmen.
   1107416|e72b5002||Rüstungsschmiedetische gewähren für kurze Zeit einen Bonus auf den Rüstungswert deiner Ausrüstung.
   1107415|b7af1a38||Du kannst mit Booten über Wasserflächen reisen.
   1107832|00000000||Du hast eine neue Gwint-Karte erhalten!<br>Um sie dir anzusehen, öffne das <font color="#CD7D03">Spielmenü</font> und gehe zum <font color="#CD7D03">Kartensatzfenster</font>.
   1107831|00000000||Gwint-Kartensatz
   1107736|00000000||Führe einen schnellen Angriff gegen Vesemir aus, indem du <<AttackLight>> drückst.
   1107733|00000000||Schneller Angriff
   1107735|00000000||Schneller Angriff
