;meta[language=zh]
; id      |key(hex)|key(str)| text
    550137|00000000||我知道，而且我非做不可。
    550138|00000000||妳知道妳在做什麼嗎？
    550141|00000000||為什麼妳會有這種想法？妳怎麼了？
    550143|00000000||我一定要幫維瑟米爾報仇。
    550145|00000000||女巫的夜會是絕佳的機會，伊勒瑞斯和他的同夥都會喝醉狂歡。他料不到會遭到攻擊。
    550123|00000000||我不知道，妳說吧。
    550125|00000000||伊勒瑞斯。
    550127|00000000||想對付他，沒有比這更好的機會了。
    550115|00000000||告訴我吧。
    549156|00000000||傑洛特！ 傑洛特！
    549157|00000000||醒醒！
    549160|00000000||什麼？怎麼了？
    549162|00000000||起床，該出發了。我已經備好馬匹了。
    549197|00000000||希里，太陽才剛要出來。妳想去哪裡？
    547528|00000000||到威倫的鮑爾德山。再過幾天就是女巫的夜會了。
    550114|00000000||猜猜看，是誰受邀為貴賓？
    529751|00000000||希里！快回去！
    529752|00000000||我不要！
    531828|00000000||傑洛特發送信號了！
    531830|00000000||我準備好了！
    543483|00000000||（咒語）Elli Abadabra Sani！
    543485|00000000||（咒語）Tetrah…Tetragh… Tetraglarie！
    543480|00000000||我看到了！掩護我！
    548151|00000000||哦，你別想跑！
    548152|00000000||你老啦！都瞄不準！
   1064962|00000000||哈哈哈！我要打敗你！
    548150|00000000||喂，你作弊！
    565655|00000000||我們人太少了。
    565707|00000000||沒錯，我們人數不多，卻擊退了狂獵的攻擊。但大家都知道那是奇蹟，下次就不會這麼幸運了。
    565709|00000000||抱歉，傑洛特，你這樣根本就是個無法走出悲痛而廢話連篇的男人。
    565711|00000000||看是要大醉一場，還是大睡一覺，怎樣都好…只要你能重新振作，想清楚接下來要怎麼做就好。
    565713|00000000||我會的，卓爾坦。
    565656|00000000||事情沒這麼簡單，我們沒辦法找到他們，他們卻能輕鬆找到我們，隨時隨地都可能出其不意突然現身。
    565654|00000000||沒這麼簡單。
    465924|00000000||來瞭解我的身體狀況嗎？我沒事，謝謝。
    524918|00000000||那就好。
    524919|00000000||唉，維瑟米爾的事真令人難過，我知道你們兩個感情很好。
    524920|00000000||謝謝你，確實如此。
    524925|00000000||聽著，我不是那種會在傷口上撒鹽的人，所以別誤會我的意思。不管你的決定是什麼，我都會助你一臂之力。但我自己的想法是，我們必須反擊。
    524926|00000000||我們要找到狂獵和艾瑞汀，然後要他們血債血還。
    572961|00000000||唉，我們都會想念他的。
    466174|00000000||上吧！
    466172|00000000||來啊！
    466170|00000000||守住！
    319846|00000000||我會盯緊他的。
    310326|00000000||我會盯緊雷索。
    319901|00000000||我保證我不會亂來。
    319903|00000000||如果你還要費心留意這個殺人兇手，怎麼能專心殺敵，這個弒王者到底為什麼對你這麼重要？
    319905|00000000||因為艾瑞汀也是個王啊，可不是？
    559318|00000000||去你們的。
    319848|00000000||這裡是我在發號施令。
    319959|00000000||這裡由我指揮，我來發號施令，大家應該都知道，戰場上是不容許有任何異議的。
    319961|00000000||你知道嗎，傑洛特？我過去做了那麼多有違意願的事情，都是因為我尊敬自己追隨的人，我真心信賴他們。
    319963|00000000||但是今天，在凱爾莫罕，是我第一次對領導者感到不服。
   1062868|00000000||我們會留下來幫忙，可是我們可不希望被他找麻煩。
    319887|00000000||為了救希里，我願意不惜一切代價。雷索之前和狂獵交過手，我們可以仰賴他的經驗。
    319889|00000000||我不是質疑他的能力，我是不相信他的人格。
    319891|00000000||雷索不會背叛我們。
    319893|00000000||你太天真了，一直都是這樣，平常我也就算了，但你這次搞不好會害死我和薇絲。
    559312|00000000||拜託你好好想想再決定，不然後果不堪設想。
    319844|00000000||你一定要諒解我。
    535946|00000000||久違了，老朋友。
    536191|00000000||這龜兒子在這裡做什麼？
    536194|00000000||我們需要他。
    559315|00000000||你也許忘了他以前做過什麼事，但我可還沒忘。
    535941|00000000||很高興見到你。
    535942|00000000||我本來打算自己過來，不過薇絲跟蹤我，堅持要一起來。
    536186|00000000||你竟然不找我幫忙，本來見到你時就應該和你算這筆帳的，不過我在路上已經拿羅契出過氣了。
   1061994|00000000||很高興見到妳們。
   1061992|00000000||真是的，很高興見到妳們
   1123852|00000000||不用…我們走吧。大家在等了。
   1123849|00000000||不用，我們走吧。
   1123855|00000000||只要你真的不介意的話…
   1123858|00000000||她似乎滿能接受的。
   1123860|00000000||或者只是想要我們這麼以為。
   1123863|00000000||你一陣子沒來了吧？
   1123865|00000000||很久了。客房呢？有什麼變化嗎？
   1123867|00000000||嗯，床…壞掉了。
   1123869|00000000||沒問題。我們睡在地板上就好了，鋪張毛皮然後…
   1123872|00000000||嗯哼。
   1123874|00000000||看來我們該走了。
   1123850|00000000||如果你真的不介意的話…
   1123843|00000000||你們想獨處一下嗎？
   1123846|00000000||抱歉，我們不是故意…
   1123848|00000000||我知道，我只是問個簡單的問題。你們想要獨處嗎？
    462992|00000000||很開心見到妳，特莉絲。
    522511|00000000||你謝葉奈法吧，是她邀請我來的。
    549984|00000000||晚點還有時間聊天，現在先進去開會。
   1123878|00000000||我…或許我該讓你們獨處一下。
   1123880|00000000||特莉絲，拜託…
   1123882|00000000||不會，你們肯定很想念彼此吧。晚個一分鐘也不會怎樣。
   1123889|00000000||好。一分鐘後馬上走，可以嗎？
   1123892|00000000||嗯…真有點尷尬…
   1123894|00000000||45秒。
   1123896|00000000||什麼？
   1123898|00000000||我們只剩45秒，現在是30秒了。接著我們就要跟狂獵開戰，所以拜託你善用這些時間。
   1123901|00000000||葉奈法，我很崇拜你。
   1123903|00000000||真沒創意，但夠誠實…
   1123906|00000000||該走了。
   1123884|00000000||好吧。一分鐘後馬上走。
   1123883|00000000||不行，我們最好快點走。
   1123886|00000000||不行，我們該走了。大家在等我們。
    522544|00000000||別在外面站著。
    520117|00000000||對，進去吧，我們該開會了。
   1061996|00000000||時間緊迫，狂獵很快就會追到了。
   1061993|00000000||狂獵很快就會來了。
    462983|00000000||沒必要待在外頭，進去吧。
    462858|00000000||你找來的幫手全到齊了，阿瓦拉克在塔樓裡面休息…他的狀況還是很差。
    522469|00000000||別激動，沒事沒事。
    522472|00000000||搞什…？
    522475|00000000||歡迎回來，孩子…
    522478|00000000||希里！
    522481|00000000||天哪，妳長成個大美人了呢。
    522484|00000000||別呆站在這兒了。走吧，去跟其他人打招呼吧。
    522486|00000000||所有人都沒變，大家都是…跟我印象中一模一樣。
    522488|00000000||什麼？
    549628|00000000||我親愛的小妹。
    522515|00000000||天氣越來越冷了，走吧，我們該開會了。
   1061976|00000000||葉奈法，妳最瞭解狂獵了。可以稍微介紹一下他們用的魔法嗎…？
   1061978|00000000||他們的導航員會打開傳送門，我們可以用反魔法金屬或魔法來抵擋這些裂縫。
   1061980|00000000||他們也會召喚冰霜，從傳送門的裂縫裡吹出暴風雪。
   1062794|00000000||我們人數不足，將會是場苦戰。
    466075|00000000||敵人越來越多！小心！
    466077|00000000||該死！
    466073|00000000||他們人太多了！
    572909|00000000||大家準備，另一波攻擊馬上就要開始了！
    572908|00000000||自己小心。
    572917|00000000||快把大門關上！
    572918|00000000||糟了，注意大門！快把大門關上！
   1074923|00000000||有大批敵軍從森林接近！
    577451|00000000||我們得把大門關起來，抵擋敵軍入侵。
   1074921|00000000||提高警覺！記得保護自己人！他們設法闖進來了！
    532804|00000000||去院子裡攔截他們！把大門關上！
    532922|00000000||蘭伯特，別逞英雄！
    532923|00000000||傑洛特，快去阻止蘭伯特！
    532951|00000000||我們必須撤退！葉奈法的法力開始消退了！
    532933|00000000||他們殺了他！媽的混蛋！
    562205|00000000||他們殺了蘭伯特！
    532946|00000000||蘭伯特，該死！回來啊！
   1074915|00000000||你們在森林裡還好嗎？
   1074919|00000000||我們封住了兩道裂縫，還碰上一名狂獵的隊長。
   1076913|00000000||準備好作戰了嗎？
    465103|00000000||我是天生戰士。
   1076911|00000000||開戰之後…絕對別逞英雄，好嗎？
    465101|00000000||我懂，這些可不是一般的妖靈。
   1062948|00000000||真是塊廢鐵，沒比維瑟米爾年輕到哪兒去。
    542145|00000000||修好了嗎？
   1076915|00000000||有進展嗎？
   1062950|00000000||我沒辦法讓它順利發射弩箭。我當上諾維格瑞教主的機率說不定修好它還高。
    321078|00000000||該死啊！真是好險！
    321080|00000000||繼續戰鬥。
    533060|00000000||撤退！從大門進來，撤回去庭院！
    533061|00000000||檢查中庭的通道！
    565503|00000000||一路順風。
    565515|00000000||好好照顧自己。
    565517|00000000||我一定要再說一次，謝謝你們。
    565505|00000000||你們要一起走嗎？
    565507|00000000||我有個主意，但這件事需要狩魔獵人的協助，蘭伯特已經同意要幫我了。
    565509|00000000||嗯，萬事順利，再次感謝。
    565511|00000000||我們扯平了。
    565502|00000000||一起走嗎？
    565523|00000000||我很高興能幫得上忙，但只要蘭伯特一好轉，我就會馬上離開。
    558916|00000000||謝謝你為我和希里做的一切。
    558917|00000000||要我說實話嗎？如果我知道今天會發生這些事，我當初怎麼樣也不會來凱爾莫罕。
    572963|00000000||節哀順變，傑洛特。
    572964|00000000||我現在什麼都不想說。
    566035|00000000||這牆是誰修的，也太爛了吧。
   1062930|00000000||你為何要讓瓦斯漏出來？
   1062932|00000000||瓦斯是要幹嘛用的？
   1062934|00000000||瓦斯很容易燃燒。我打算點燃瓦斯，把幾個狂獵騎士燒到升天。
   1062936|00000000||城牆不會被燒出洞吧？
   1062938|00000000||堡壘的牆壁原本狀況就糟了，再怎麼燒都不會比現在更慘。
    319685|00000000||我們不是水泥匠。
    319687|00000000||糟糕了，這樣我們是沒辦法把狂獵擋在堡壘之外的。
    319689|00000000||沒有堡壘也無妨，反正我們也不擅長突破重圍。
    319691|00000000||就直接在院子交戰吧。
    566036|00000000||築牆實在不是我們的專長。
    566037|00000000||我們應該把這些洞補起來。
    566055|00000000||或許我們還是可以把這些洞補起來？
    566057|00000000||我們已經有材料了。
    566059|00000000||如果你需要的話，我可以幫忙。
    566061|00000000||蘭伯特呢？
    566063|00000000||嗯，我想他應該不喜歡砌磚頭吧。
   1062927|00000000||沒想過瓦斯會臭成這樣。我們要警告其他人別拿著火焰走過這兒。
   1062929|00000000||接下來呢？
    465239|00000000||我想喝酒。
    551709|00000000||我也是，不過會議結束後還得幹活。
    541760|00000000||不錯不錯，你召集了一支挺像樣的團隊。
   1062924|00000000||（咒語）Anair, anadar, vallanda!
   1062914|00000000||我希望這瓦斯會有用。
   1062916|00000000||絕對有用，我們要選對時機點燃它。
   1062918|00000000||那個洞…永遠都不會消嗎？
   1062920|00000000||結束之後要擔心再擔心吧。退後吧，狩魔大師。
    550680|00000000||我不確定希里會同意。
    550695|00000000||希里還沒有同意。
    550750|00000000||沒有吧？
    550816|00000000||是嗎？
    550818|00000000||會有人不想當尼弗迦德皇帝嗎？
    550784|00000000||你能想像嗎？我以為只有醉得糊塗的吟遊詩人和詩人編得出這種故事。
    552371|00000000||這片大陸史上最強大的統治者之女，在父親取得最後勝利的前夕，回到他的身邊並繼承一切。
    550815|00000000||凡夫會有像崇拜公主般地崇拜這個故事。他們將歌頌她永恆的美麗、優雅，公主將是他們的…
    550776|00000000||確實如此。
    550749|00000000||確實如此。
    550747|00000000||當然，她很精明，不會在事成之前大肆宣揚。沒有人能抵擋王位的誘惑的。
    550681|00000000||當然。
    550694|00000000||說到這個，不知我們未來的統治者如何？我得承認，我很好奇當她聽到王位將會傳給她時會有什麼反應。我敢說她一定會感到非常高興。
    550752|00000000||話別說得太早。
    550664|00000000||是啊，一點也沒錯。
    547869|00000000||白狼！真高興見到你！
    550649|00000000||將軍，您好。
    550644|00000000||橫渡龐塔爾河時沒有遇到麻煩吧？
    547871|00000000||沒有。
    550652|00000000||我想你應該是從班葛林附近的淺灘過來的。
    550657|00000000||幸好你不是從林德過來。那裡情勢仍然動盪不安，拉多維德還在設法突破西部前線。
    550662|00000000||但是他不會成功的。在公主繼位為王、我們穩定這個地區之前，他都別想得逞。
    524739|00000000||（異族語）殺光他們！
    524776|00000000||（異族語）別讓他們逃了！
    524777|00000000||（異族語）攻擊！
    524775|00000000||（異族語）保持陣型！
    524355|00000000||不能再拖延了，和黑衣者的戰爭就要開始了。
    524360|00000000||我永遠支持你，別忘了，知道吧？
    524362|00000000||我知道，謝謝。
    565580|00000000||再會。
    566135|00000000||再會，哈爾瑪。
    524358|00000000||責任使然啊。
    524369|00000000||畢竟，傑洛特，你的朋友身為國王。不是每個人都能說這種話的。
    524471|00000000||無論是你或希里，還是你們兩個…只要你們需要幫忙，凱爾卓的大門永遠為你們而開。
    565588|00000000||謝謝，我會銘記在心的。
    565582|00000000||你要直接回去史凱利傑群島嗎？
    565579|00000000||你要直接回去史凱利傑群島嗎？
    321589|00000000||嘿。
    321591|00000000||維瑟米爾的事，我很遺憾。
    321593|00000000||謝謝你的幫助。
    524342|00000000||欠了人情總該還的。
    572962|00000000||可惜了，這麼勇敢的人。
    564544|00000000||我會銘記在心。
    564546|00000000||感謝，我會銘記在心。
    564548|00000000||我應該要再去看看受傷的同伴的，可是真的該上路了。我留了一些藥給你們。
    564550|00000000||保重身體，爾米亞。
    564552|00000000||我們下次再見。
    564554|00000000||其實我也不知道接下來該怎麼辦。
    564556|00000000||當你心中有疑惑的時候，跟著直覺走就對了。
    564558|00000000||就算直覺引領你走的路崎嶇難行，你也會走得安心自在，這才是最重要的。
    564560|00000000||很受用。
    564562|00000000||那還用說！我可是司祭啊，對吧？
    564564|00000000||我真的得啟程回去了，好好照顧自己和希里。
    564566|00000000||再次感謝你做的一切。
    564543|00000000||我不知道接下來該怎麼辦。
    321491|00000000||謝謝你。
    321493|00000000||謝什麼，她也曾幫助過我。我們這些老傢伙總是得守在孩子身邊保護他們。
    321495|00000000||你知道事情還沒結束吧？
    321497|00000000||我知道。
    321501|00000000||不管你接下來要做什麼，我們史凱利傑群島的人永遠願意為你挺身而出，有我、克拉奇和他的孩子…
    572957|00000000||真後悔自己從沒好好瞭解他。
    542689|00000000||情況不妙。
    564393|00000000||我該怎麼報答你們？
    564399|00000000||謝謝你們冒著生命危險來幫我，我該怎麼報答你們？
    564401|00000000||我們再想想吧，一定會想到的吧？
    564403|00000000||當然。
    564404|00000000||接下來怎麼打算？
    564405|00000000||我們會前往諾維格瑞，去打下一場仗。
    564406|00000000||想念我們的話，就來營地找我們。
    564395|00000000||感謝你們冒著生命危險前來相助。
    564397|00000000||好好照顧那女孩，別讓別人傷害她。
    564392|00000000||謝謝你們的幫忙。
   1071971|00000000||感覺如何？說來聽聽。
    321386|00000000||我總算是大開眼界了。
    321388|00000000||我還是無法相信這些經歷是真的。
    572958|00000000||太遺憾了。
    572959|00000000||唉。
   1076904|00000000||準備好了，佛倫。狂獵要來了。
    520063|00000000||摩霍格的妖靈算什麼？哈爾瑪和我以前料理過更難纏的傢伙。
    520062|00000000||所以終末之戰就要展開了。
    548042|00000000||傑洛特！走了！
    548044|00000000||我的女士，非常高興見到您。
    548052|00000000||彼此彼此。
    550579|00000000||我們該上路了。
    550600|00000000||真可惜妳不能留下來。希望我們改天能繼續聊聊。
    550602|00000000||我可不希望。
    575458|00000000||該死！
    575460|00000000||傑洛特！
   1061955|00000000||回去！
   1061957|00000000||（口哨）
    533413|00000000||你應該待在裡面，乖乖坐著的。
    533414|00000000||哎喲，那這樣誰來救你啊？
    533425|00000000||謝謝！
    533426|00000000||我們得幫他們開門！
    524548|00000000||你看到了嗎？
    524550|00000000||要開戰了。馬上前往樹林！
    533349|00000000||剛好趕上！
    575408|00000000||（長哨音）
    575412|00000000||看吧？我也會。
    533353|00000000||艾斯凱爾怎麼了？！我們必須撤退！
    533354|00000000||他有麻煩了！我要去幫他！
    562633|00000000||記得我給你的護身符！
    533350|00000000||還好嗎？
    533351|00000000||嗯，謝啦，還好有你…情況不太樂觀。
    533352|00000000||我們必須撤退，他們一直想要衝破大門，我怕他們下次就會得逞。
   1055661|6bf543da||麻雀
    533661|00000000||他們正從縫隙中穿過來！
    534386|00000000||用反魔法金屬炸彈。
    546099|00000000||牆邊的箱子裡面還有更多炸彈。
    321106|00000000||你不應該過來這裡的！
    321108|00000000||來不及啦。
    533655|00000000||艾斯凱爾已經把大門打開了！我們可以直接撤退！
    533656|00000000||撤退！
    465851|00000000||我難以想像沒有維瑟米爾在的凱爾莫罕。
    565472|00000000||我瞭解。
    565478|00000000||我瞭解。
    565480|00000000||我會去樓馬克碰碰運氣吧，有戰爭的地方就有工作，之後的日子就再說吧。
    565482|00000000||下次見。
    565484|00000000||再見，白狼。
    565474|00000000||兄弟，留下來吧，這裡是我們唯一的家。
    565476|00000000||聽著，傑洛特，這個家已經沒了。從今天的葬禮之後，這裡也跟著死去了，我們要接受事實。
    565153|00000000||留下來。
    524892|00000000||我很快就會前往山谷方向，找個地方過冬。
    465853|00000000||再也沒有回來這裡的理由了。
    465849|00000000||你有什麼打算？
    572942|00000000||再也沒有回來這裡的理由了，凱爾莫罕彷彿從今天起也跟著死去。
    466232|00000000||快來啊！
    466230|00000000||來抓我啊！
    466228|00000000||哈！
    466372|00000000||他們進院子裡了！
    466095|00000000||我的老天，你老娘生了幾個啊？
    466091|00000000||該死。
    466093|00000000||啊！
   1074926|00000000||那混帳想闖進來，快進去！
   1063029|00000000||以後如果你覺得我快把梅莉葛德惹毛了，記得提醒我一聲。
    520509|00000000||我不是不相信這個隱形魔法的效力，但我們最好還是離那些畜生遠點。
   1074961|00000000||她是我們的一份子，傑洛特。我們不可能眼睜睜看著他們把她帶走。
    464404|00000000||過來啊。
    464406|00000000||對，繼續走。
    464402|00000000||哈。
    558820|00000000||你太棒了。謝謝。
   1074929|00000000||他進來了！
    564505|00000000||接下來有什麼打算？
    564513|00000000||接下來有什麼打算？
    564515|00000000||可能會翻山越嶺去東方吧。
    564517|00000000||之後呢？就再說吧。
    564519|00000000||再會。
    564507|00000000||有考慮留在凱爾莫罕嗎？
    564509|00000000||太好了，那我留一段時間，等到我想清楚下一步再離開。
    564511|00000000||很好，就這麼做吧。
    564476|00000000||要留在凱爾莫罕嗎？
    321440|00000000||真是場硬仗。
    321442|00000000||我們挺過來了。
    564502|00000000||感謝前來相助。
    564504|00000000||不用客氣。
    572960|00000000||狩魔獵人沒有安然離世的命。
    550900|2b0e5344||尼弗迦德弄臣
   1063565|00000000||喂！妳作弊！
   1063567|00000000||膽小鬼！
   1063569|00000000||我們等著瞧！
   1063571|00000000||哈哈哈，來抓我啊！
    520100|00000000||可惜維吉和佛倫不在這裡。
    523431|00000000||感謝前來相助。
    520113|00000000||打從我們出娘胎起，就等著迎戰摩霍格的闇影。
    569882|00000000||我們既然能殺死巨人，就能殺死妖靈。
    569884|00000000||呸！
    523422|00000000||感謝前來相助。
    520101|00000000||我們怎麼可能會錯過這樣的盛會？門兒都沒有！
    549786|00000000||可惜佛倫不能和我們一起。
    523426|00000000||感謝前來相助。
    520110|00000000||我們怎麼可能會錯過這樣的盛會？門兒都沒有！
    520111|00000000||只是想到維吉不能和我們一起，不禁有點難過。
    541556|00000000||很高興見到你！
    531907|00000000||你覺得他死了嗎？
    531908|00000000||你說伊勒瑞斯？我也不知道。
   1063050|00000000||葉奈法的咒語在消退！暴風雪快吹到堡壘了！
   1063052|00000000||再跑快點，蘿蔔！
   1063054|00000000||別停下來！梅莉葛德會保護我們！
    524786|00000000||梅莉葛德怎麼了？！
    524787|00000000||糟了。
    523714|00000000||傑洛特！過來！
    523716|00000000||你看，他們的軍隊又重整了。
    523717|00000000||你看到指揮官了嗎？他叫伊勒瑞斯。我有印象他當初跟我一起在狂獵裡。
   1074756|00000000||可惡，咒語的法力在消退，我們要現身了。
    523723|00000000||我們要殺他嗎？
    562436|00000000||太冒險了。
    573029|00000000||扭扭捏捏的。
   1076921|00000000||羅契…
    572658|00000000||傑洛特，我現在不想跟你說話。
    546841|00000000||這算哪門子堡壘？這根本是廢墟，是我要怎麼鞏固防線？！
    575685|00000000||啊！
    575687|00000000||哼，史凱利傑的冬天更冷。
   1076919|00000000||爾米亞，有什麼建議嗎？
    520131|00000000||我們比武力絕對屈居下風，所以得靠智取。
    520130|00000000||我們必須鞏固防線。
    522824|00000000||敵人非常危險，而且我們掌握的敵情不多。
    554484|00000000||我要認真了 ！
    554485|00000000||妳會後悔的！
    554483|00000000||哦！丟得好！
    561026|00000000||希里的安危是最重要的。
    561028|00000000||別忘了，希里的安危是這場戰鬥中最重要的任務，狂獵的目標是她，我們一定要不惜一切代價保護她。
    561030|00000000||那我要做什麼？
    561032|00000000||妳待在這裡，如果他們攻破堡壘，就往裡面跑，我們全部的人都會來幫妳。
    566159|00000000||這是不可能發生的，我可以照顧自己。
    566160|00000000||這點我們都知道，孩子。但妳一定要記得，獵殺怪物時最重要的是什麼？
    566164|00000000||「等待時機。」
    566166|00000000||會議結束後，我會給妳一個護身符。當妳使用這個護身符時，馬上會有一團火球朝妳附近掉下來。以防萬一。
    566168|00000000||我們必須團結一致。
    566172|00000000||切記，我們的人不多，所以必須互相支援，團結一致。
    566174|00000000||萬一情勢不對，狂獵把我們節節逼退，我們就要馬上撤退，誓死守住堡壘大門。
    566176|00000000||內院是最後一道防線，如果守不住，我們就完了。
   1062490|00000000||去把大家叫來，該好好談談了。
    524316|00000000||感謝各位前來相助。
    549991|00000000||狂獵馬上就會追到這裡，他們要來抓希里。我們要盡全力阻止他們。
    524318|00000000||你怎麼知道狂獵一定會出現？
    535815|00000000||無論我傳送到哪裡，他們都會知道，而且他們還可以瞬間移動。
    550012|00000000||那我們有什麼計劃？
    561013|00000000||狂獵之王艾瑞汀自信十足，他一定會全力猛攻，希望能一舉把我們殲滅，我們必須主動出擊，先發制人，不能讓他的計謀得逞。
    561014|00000000||我會製造魔法屏障罩住堡壘，藉此打散他們陣型，迫使他們在樹林裡降落。
    561011|00000000||我們必須主動出擊。
    561012|00000000||我們每個人各司其職。
    561015|00000000||雖然我們人不多，但我相信在座的每一位。只要我們團結一心，就能集敗狂獵。
    561016|00000000||他們發動攻擊的時候，葉奈法會用魔法屏障把堡壘罩住，到時候狂獵就只能被迫在城牆外降落。
    561017|00000000||如果他們散落在樹林裡，我們就能打游擊戰，獵殺騎士散兵。
    561018|00000000||目前已經有一位勇士率先自願加入狩獵隊伍，我是第二位。
   1062847|00000000||算我一份。我一向認為攻擊是最好的防守。
    561023|00000000||狂獵一定會試圖透過導引傳送門穿越魔法屏障，我沒辦法解除這種魔法，所以你們在樹林裡獵殺的時候，必須尋找這些傳送門，能關多少就關多少。
    562123|00000000||蘭伯特會幫我們製作反魔法金屬炸彈，還記得方法嗎？
    562125|00000000||當然。
    562127|00000000||很好，亞登之印也能摧毀傳送門。我也會給你每人一個護身符，折成一半就能隱形，但是你們必須靜止或慢慢移動。動作太快、攻擊敵人、撞上敵人，就會被看到。
   1062897|00000000||除此之外，敵人聽得到你們的聲音和聞得到你的氣味。如果你們碰到大量敵人，不要逕自攻擊。給特莉絲信號，她會幫助你們。
    561024|00000000||我會注意你們的信號，一旦你們發送信號，我就會馬上火燒森林。
    561025|00000000||現在來討論計劃的其他部分。
    561033|00000000||我們還用得上什麼？
    520448|00000000||如果你們要在樹林裡埋伏攻擊狂獵，那我可以設置一些藍衣鐵衛風格的陷阱。
   1062493|00000000||意思是？
    520449|00000000||深不見底，底部全是尖銳的木樁。
    520435|00000000||我帶了瑪哈坎特調炸藥。這玩意跟乾硝石一樣易燃，而且一被黏上就甩不掉。
    545958|00000000||我們可以把火藥裝進木桶，設置在窄道裡，時機一到就點燃。
    520454|00000000||你們知道我們腳下蘊含著超大量的天然氣嗎嗎？
    545962|00000000||如果有必要，我可以鑿地製造大爆炸，不過我需要準備一下。
    520430|00000000||這裡有一間實驗室…還有一間工作室。
   1062888|00000000||記得清楚了，我們資源有限，時間更少。我們要盡快決定哪種武器對狂獵最有用。
   1062890|00000000||沒問題。我們要各把一種武器分配到實驗室和工作室。
   1062878|00000000||交給傑洛特決定吧。誰被分到實驗室，我就加入他的行列。我只要一點原料、燒瓶和火爐就好了。
    520452|00000000||我們解決了卡拉丁之後我做了點實驗，我想收個尾。
   1062859|00000000||我好像快研究出白色拉法達煎藥的加強配方了。
    520462|00000000||我們人不多，所以設的陷阱要越多越好。
    520456|00000000||狩魔獵人陷阱這主意太棒了。
    520455|00000000||藥水最實用。
