;meta[language=es]
; id      |key(hex)|key(str)| text
    566135|00000000||Hasta pronto, Hjalmar.
    524358|00000000||El deber me llama.
    524369|00000000||Pero escucha, Geralt: un rey te considera su amigo. Muy pocos pueden decir eso.
    524471|00000000||Si tú, o Ciri, o Ciri y tú... necesitáis ayuda alguna vez, las puertas de Kaer Trolde estarán abiertas.
    565588|00000000||Gracias. Lo tendré en cuenta.
    565582|00000000||¿Ya vuelves a Skellige?
    565579|00000000||¿Vuelves ya a Skellige?
    321589|00000000||Aquí estás.
    321591|00000000||Es una verdadera lástima lo de Vesemir. Lo siento.
    321593|00000000||Gracias por tu ayuda.
    524342|00000000||Tenía una deuda que pagar.
    572962|00000000||Ah, el valor del hombre...
    564544|00000000||Lo tendré presente.
    564546|00000000||Gracias. Siempre lo recordaré.
    564548|00000000||Debo echar otro vistazo a los heridos, pero tendré que irme pronto. Os dejaré unas medicinas.
    564550|00000000||Que te vaya bien, Armiño.
    564552|00000000||Hasta la próxima.
    564554|00000000||No sé muy bien qué hacer ahora.
    564556|00000000||Cuando tu mente tenga dudas, déjate llevar por tus instintos.
    564558|00000000||Si te llevan por el mal camino y acabas hundido en el barro, estarás en paz contigo mismo. Eso es lo más importante.
    564560|00000000||Es un buen consejo.
    564562|00000000||¡Bah! ¡Pues claro! Por algo soy un hierofante, ¿no?
    564564|00000000||Pronto tendré que irme a casa. Cuídate, y cuida también de Ciri.
    564566|00000000||Una vez más, gracias por todo.
    564543|00000000||No sé qué hacer ahora.
    321491|00000000||Gracias.
    321493|00000000||Por favor. También era mi pupila. Los viejos deben ayudar siempre a los jóvenes.
    321495|00000000||Sabes que esto no pone fin a tu lucha, ¿verdad?
    321497|00000000||Lo sé.
    321501|00000000||Sea lo que sea lo que vayas a hacer ahora, recuerda que habrá almas dispuestas a ayudar en Skellige: Crach, sus hijos, yo...
    572957|00000000||Me arrepiento de no haberlo conocido mejor.
    542689|00000000||Tiene mala pinta.
    564393|00000000||¿Cómo puedo agradecéroslo?
    564399|00000000||Habéis arriesgado vuestras vidas por mí. ¿Cómo puedo compensarlo?
    564401|00000000||Ya se nos ocurrirá algo, ¿a que sí?
    564403|00000000||Sin duda.
    564404|00000000||¿Qué vais a hacer?
    564405|00000000||Nos vamos a Novigrado, a combatir en la próxima batalla.
    564406|00000000||Si nos echas de menos, búscanos en el campamento.
    564395|00000000||Gracias por venir. Gracias por arriesgar vuestras vidas por mí.
    564397|00000000||Cuida a esa chica. No permitas que le hagan daño.
    564392|00000000||Gracias por vuestra ayuda.
   1071971|00000000||¿Y bien? Dime.
    321386|00000000||Ya puedo decir que lo he visto todo.
    321388|00000000||Todavía no me creo todo lo que ha pasado.
    572958|00000000||Qué mierda.
    572959|00000000||Uf.
   1076904|00000000||Prepárate, Folan. La cacería salvaje está cerca.
    520063|00000000||¿Las apariciones de Mörhogg? Hjalmar y yo hemos acabado con cosas peores que esa.
    520062|00000000||Así que ya viene el Ragh nar Roog.
    548042|00000000||¡Geralt! ¡Nos vamos!
    548044|00000000||Ha sido un placer veros, mi señora.
    548052|00000000||Igualmente.
    550579|00000000||Ya es hora de que nos vayamos.
    550600|00000000||Es una pena que no podáis quedaros. Espero que podamos continuar en otra ocasión.
    550602|00000000||No puedo decir lo mismo.
    575458|00000000||¡Mierda!
    575460|00000000||¡Geralt!
   1061955|00000000||¡Atrás!
   1061957|00000000||*Silba*
    533413|00000000||Deberías haberte quedado sentadita en la fortaleza, tal y como se te ordenó.
    533414|00000000||Ajá. Y entonces, ¿quién te habría salvado?
    533425|00000000||¡Gracias!
    533426|00000000||¡Tenemos que abrirles la puerta!
    524548|00000000||¿Ves eso?
    524550|00000000||Ya empieza. ¡Al bosque! ¡Ya!
    533349|00000000||¡Justo a tiempo!
    575408|00000000||Fiiiuuu
    575412|00000000||¿Ves? Yo también puedo.
    533353|00000000||¡¿Qué le pasa a Eskel?! ¡Debemos retirarnos!
    533354|00000000||¡Tiene problemas! ¡Voy a ayudarlo!
    562633|00000000||¡Recuerda la piedra que te di!
    533350|00000000||¿Va todo bien?
    533351|00000000||Sí, gracias... La cosa se estaba poniendo fea...
    533352|00000000||Hemos tenido que retirarnos. Intentaron pasar por la puerta principal. Me temo que la próxima vez podrían conseguirlo.
   1055661|6bf543da||Gorrión
    533661|00000000||¡Se están colando por los agujeros!
    534386|00000000||Bombas de dimerita.
    546099|00000000||Encontraréis más en las cajas que hay junto al muro.
    321106|00000000||¡No deberías estar aquí fuera!
    321108|00000000||Demasiado tarde.
    533655|00000000||¡Eskel ha abierto la puerta! ¡Podemos retirarnos!
    533656|00000000||¡Retirada!
    465851|00000000||Kaer Morhen. No me imagino este lugar sin Vesemir.
    565472|00000000||Entiendo.
    565478|00000000||Te entiendo.
    565480|00000000||Probaré suerte en Lormark. Siempre hay trabajo donde hay una guerra. Después, ya veremos.
    565482|00000000||Hasta la próxima.
    565484|00000000||Nos vemos, Lobo.
    565474|00000000||Vamos, hombre. Este es el único lugar que hemos tenido. Quédate.
    565476|00000000||No, Geralt. Este lugar lleva tiempo moribundo. Hoy le hemos puesto el último clavo al ataúd. Hay que aceptarlo.
    565153|00000000||Quédate.
    524892|00000000||Pronto partiré hacia el valle. Buscaré otro lugar para pasar el próximo invierno.
    465853|00000000||Ya no tiene sentido regresar a este lugar.
    465849|00000000||¿En qué estás pensando?
    572942|00000000||No tiene sentido volver aquí. Es como si Kaer Morhen hubiese muerto hoy.
    466232|00000000||¡Vamos!
    466230|00000000||¡Venid a por mí!
    466228|00000000||¡Ja!
    466372|00000000||¡Están entrando al patio!
    466095|00000000||¡Vuestra madre debía de ser un conejo, para parir a tantos!
    466091|00000000||Mierda.
    466093|00000000||¡Ugh!
   1074926|00000000||¡El muy cabrón quiere entrar por la fuerza!
   1063029|00000000||La próxima vez que tengas la sensación de que voy a cabrear a Merigold, pégame un buen porrazo en la cabeza.
    520509|00000000||No es que no me fíe de la invisibilidad, pero será mejor mantenernos alejados de esas criaturas.
   1074961|00000000||Ella es una de nosotros, Geralt. No permitiremos que se la lleven.
    464404|00000000||Ven con mamá.
    464406|00000000||Vamos, ven.
    464402|00000000||Ja.
    558820|00000000||Ha sido asombroso. Gracias.
   1074929|00000000||¡Ha entrado!
    564505|00000000||¿Qué vas a hacer?
    564513|00000000||¿Qué vas a hacer ahora?
    564515|00000000||Supongo que ir al este, al otro lado de las montañas.
    564517|00000000||¿Después de eso? Ya se verá.
    564519|00000000||Adiós.
    564507|00000000||¿Has pensado en quedarte en Kaer Morhen?
    564509|00000000||Estaría bien. Al menos durante un tiempo, hasta que sepa qué hacer.
    564511|00000000||Me parece bien. Quédate.
    564476|00000000||¿Quieres quedarte en Kaer Morhen?
    321440|00000000||Ha sido duro.
    321442|00000000||Pero lo logramos.
    564502|00000000||Gracias por la ayuda.
    564504|00000000||De nada.
    572960|00000000||Los brujos nunca mueren en la cama.
    550900|2b0e5344||Cortesana nilfgaardiana
   1063565|00000000||¡Eh! ¡Eso es trampa!
   1063567|00000000||¡Debilucho!
   1063569|00000000||¡Eso habrá que verlo!
   1063571|00000000||¡Ja, ja, ja! ¡Atrápame si puedes!
    520100|00000000||Qué pena que Vigi y Folan no estén aquí.
    523431|00000000||Gracias por venir.
    520113|00000000||Llevamos toda la vida preparándonos para luchar contra las sombras de Mörhogg.
    569882|00000000||Pudimos con el gigante, también podremos con las apariciones.
    569884|00000000||¡Sí!
    523422|00000000||Gracias por venir.
    520101|00000000||¿Acaso creías que me iba a perder algo así? ¡Jamás!
    549786|00000000||Qué pena que Folan no esté con nosotros.
    523426|00000000||Gracias por venir.
    520110|00000000||¿Acaso creías que me iba a perder algo así? ¡Ni por asomo!
    520111|00000000||Es una pena que Vigi no esté aquí.
    541556|00000000||¡Me alegro de verte!
    531907|00000000||Me pregunto si con habrá sido suficiente para matarlo.
    531908|00000000||¿Con Imlerith? Lo dudo.
   1063050|00000000||¡El hechizo de Yen se esfuma! ¡La ventisca casi está en el bosque!
   1063052|00000000||¡Más rápido, Sardinilla!
   1063054|00000000||¡No pares! ¡Merigold nos protegerá!
    524786|00000000||¡¿Qué le pasa a Merigold?!
    524787|00000000||Joder...
    523714|00000000||¡Geralt! ¡Ven aquí!
    523716|00000000||Mira... Se están reagrupando.
    523717|00000000||¿Ves al comandante? Se llama Imlerith. Lo recuerdo de cuando cabalgaba con la cacería salvaje.
   1074756|00000000||Maldita sea, el hechizo se desvanece. Nos estamos volviendo visibles.
    523723|00000000||¿Intentamos matarlo?
    562436|00000000||Muy arriesgado.
    573029|00000000||Nenaza.
   1076921|00000000||Roche...
    572658|00000000||No quiero hablar contigo en estos momentos, Geralt.
    546841|00000000||¿Llamáis a esto fortaleza? ¡¿Cómo vamos a defender estas ruinas?!
    575685|00000000||¡Aaarg!
    575687|00000000||Argh. En Skellige hace más frío que ahí.
   1076919|00000000||¿Algún consejo, Armiño?
    520131|00000000||Será imposible derrotarlos en un combate directo. Debemos usar la astucia.
    520130|00000000||Debemos preparar nuestras defensas.
    522824|00000000||Nuestro rival es peligroso y sabemos muy poco de él.
    554484|00000000||¡Ahora te vas a enterar!
    554485|00000000||¡Pagarás por eso!
    554483|00000000||¡Ay! ¡Buen tiro!
    561026|00000000||Ciri es más importante.
    561028|00000000||Ciri es lo más importante en todo este asunto. La cacería va tras ella y debemos defenderla cueste lo que cueste.
    561030|00000000||¿Qué hago?
    561032|00000000||Quédate dentro de la fortaleza. Si entran, vete al interior. Nos reuniremos todos allí para ayudarte.
    566159|00000000||¡Ni en broma! Sé cuidar de mí misma.
    566160|00000000||Nadie lo duda, pequeña. Pero ¿recuerdas cuál es el momento más importante al cazar un monstruo?
    566164|00000000||"Esperar una oportunidad".
    566166|00000000||Cuando acabe el consejo, te daré un amuleto. Si lo usas, una bola de fuego caerá sobre tu posición. Es por precaución.
    566168|00000000||Debemos trabajar juntos.
    566172|00000000||Recordad que somos muy pocos. Debemos ayudarnos unos a otros y trabajar juntos.
    566174|00000000||Si algo sale mal y la cacería nos obliga a ponernos a la defensiva, nos retiraremos y resistiremos en las puertas de la fortaleza.
    566176|00000000||El patio interior es nuestra última línea de defensa. Si no los detenemos allí, se acabó.
