;meta[language=hu]
; id      |key(hex)|key(str)| text
    584083|00000000||Friss nyom… A medálom remeg. Talán megpróbálhatnám…
    172329|52a3f146||Paraszt
    577437|00000000||Szenved…
    577438|00000000||Öreg nőstényfarkas…
    578820|00000000||De még küzd.
    578821|00000000||Tuggya, hogy e'pusztul.
   1030982|d9a6387b||Temeri katona
   1051892|00000000||Lábnyomok. Egy törpé…
    579138|00000000||Valaki vár rám.
    579129|00000000||Valaki vár rám.
    579130|00000000||Triss Merigold? Ne félj – nem akarom, hogy üldözzék.
    579126|00000000||Yennefernek szüksége van rám. Nem hagyhatom el.
    579127|00000000||Megértem.
    579897|00000000||Semmi köze hozzá.
    579901|00000000||Semmi köze hozzá. Többé már nem.
    580118|00000000||Hmmm.
    579142|00000000||Ön nem volt jó apa…
    579144|00000000||Felség, ön nem volt jó apa Ciri csak fenyegetést látott önben.
    580462|00000000||Még ha rám is bízott valamilyen üzenetet, kétlem, hogy felség hallani akarná azokat a szavakat.
    579145|00000000||Értem.
    579143|00000000||Önről nem szólt.
    579148|00000000||Önről nem beszélgettünk.
    580471|00000000||Értem.
    579135|00000000||Ha semmi más nincs…
    577341|00000000||Van. De elmehetsz.
    579136|00000000||Witcher. Nem akarlak viszontlátni. Soha többé.
    579146|00000000||Sajnálta, hogy nem volt esélye elbúcsúzni.
    579147|00000000||Ezt tényleg ő mondta?
    580421|00000000||Nem kellett neki. Békét akart, tudom.
    579141|00000000||Sajnálta, hogy nem tud elbúcsúzni.
    579140|00000000||Mondott Cirilla… Nem üzent semmit?
    579123|00000000||Sok munka vár egy witcherre a háború után. Keletre utazom, talán északra…
    579137|00000000||Van munkám a háború után.
    576114|00000000||Hol a holttest?
    576122|00000000||Kétlem, hogy valaha is megtalálnánk.
    577275|00000000||Ki tudja még?
    577277|00000000||Avallac'h, a tünde bölcs… De azt is kétlem, hogy őt megtalálnánk.
    579115|00000000||És Yennefer?
    576167|00000000||Úgy döntött Északon marad. Feltéve, ha őfelségének nincs kifogása.
    579116|00000000||Nincs. És te?
    573735|00000000||Beszélj.
    575807|00000000||Ciri halott.
    575833|00000000||Hogyan történt?
    576006|00000000||A Fehér fagy – ismeri a próféciát? Ciri megpróbálta megállítani. Sikerült, de nagy árat fizetett érte.
   1058925|00000000||Elég.
    582651|00000000||A törpök a csalitosban bujkálnak.
    582644|00000000||Hol vannak a törpök?
    583360|00000000||Törpök?
    583362|00000000||Nincs időm a kisded játékaidra. A parancsnoknak vissza kell kapnia az ellopott kelyhét.
    583364|00000000||A tolvajok – hol vannak? Beszélj, vagy…
    582653|00000000||Itt nincsenek törpök.
    582638|00000000||Itt nincsenek törpök.
    582645|00000000||Hol vannak a törpök?
    583424|00000000||Törpök?
    583425|00000000||Ne játssz velem, witcher. Ezek tolvajok, ellopták Lord Dagborg arany kelyhét.
    583437|00000000||Dagborg? Az meg ki?
    583438|00000000||Ennek a földnek az új kormányzója.
    583442|00000000||A kelyhet meg kell találni. Mondd el, mit tudsz, vagy kénytelenek leszünk kiszedni belőled.
    582654|00000000||Tudtam! Az Örök Tűz megjutalmaz. Kapjátok el őket!
    583472|00000000||El se hiszem! A rohadt kurva witcher!
    582656|00000000||Kösz, witcher. Kapjátok el őket!
    582655|00000000||Köszönöm, witcher. Kapjátok el őket!
    582641|00000000||A törpök a csalitosban vannak.
    583340|00000000||Fenyegetsz?
    583336|00000000||Fenyegetsz?
    583366|00000000||A witcher nem együttműködő. Kapjátok el.
    583358|00000000||Fenyegetsz?
    583445|00000000||Úgy látom, nem válaszolsz az udvarias kérdésre.
    583447|00000000||Fogjátok le!
    583348|00000000||Nem tetszik a stílusod, mutáns. Kényszerítesz, hogy megtanítsalak tisztelni azokat, akik az Örök Tüzet szolgálják?
    583350|00000000||Tégy egy próbát.
    583439|00000000||Fenyegetsz?
    582642|00000000||Itt nincsenek törpök.
    582661|00000000||Tehát azt mondod, ez a te táborod? Öt kupa, öt nyereg? Mind a tiéd?
    583410|00000000||Már követem ezeket a törpöket egy ideje. Úgy két napnyira járhatnak előttem. Eléggé sietősen hagyták itt ezt a táborhelyet, valami biztos megijesztette őket.
    583413|00000000||Miért vagy a nyomukban?
    583415|00000000||Loptak tőlem.
    583417|00000000||Okos kis rohadékok, hogy egy witchertől lopnak…
    583419|00000000||Mennünk kell. Ha elkapod őket… Áh, mindegy is. Holnap indulunk.
    582662|00000000||Szóval, azt mondod, ez a te táborod? Öt kupa, öt nyereg – mind a tiéd?
    583450|00000000||Már követem ezeket a törpöket egy ideje. Úgy két napnyira járhatnak előttem. Eléggé sietősen hagyták itt ezt a táborhelyet, valami biztos megijesztette őket.
    583452|00000000||Miért vagy a nyomukban?
    583454|00000000||Tőlem is loptak.
    583456|00000000||Loptak egy witchertől… ravasz kis seggdugók.
    583458|00000000||Tovább megyünk. Kapd el őket.
    583421|00000000||Úgy érted, ez a te táborod? Öt kupa, öt nyereg – mind a tiéd?
    582660|00000000||Már követem ezeket a törpöket egy ideje. Úgy két napnyira járhatnak előttem. Eléggé sietősen hagyták itt ezt a táborhelyet, valami biztos megijesztette őket.
    583344|00000000||Hm…
    583346|00000000||Talán hallottak Michelis atya haragjáról.
    583407|00000000||Menjünk. És te, mutáns – jobb, ha nem kerülsz az utunkba.
    582640|00000000||Itt nincsenek törpök.
    582639|00000000||A törpök a csalitosban vannak.
    582637|00000000||A törpök a csalitosban vannak.
    583321|00000000||Michelis atya? Az meg ki?
    583323|00000000||Ki ez a Michelis atya?
    583325|00000000||Utazó prédikátor, szent ember, akit maga a főpap kent fel. Már lelkek ezreit purgálta meg.
    583327|00000000||A, ööö, purgálás alatt azt értitek, hogy a máglya tüzével tisztította meg őket?
    583329|00000000||Tudsz más módot?
    582643|00000000||A törpök – hol vannak?
    583297|00000000||Törpök?
    583299|00000000||Ne tettesd magad hülyének. Tegnap óta a nyomukban vagyunk, miután ellopták Michelis atya arany kelyhét.
    583300|00000000||Bárki, aki segítséget nyújt bűnözőknek, az Örök Tűz Szent Törvényszéke előtt felel.
    170734|00017dcc||Fiú
   1061202|7baad1c6||Temeri katona
    583647|00000000||Egy witcher ezüstkard…
    583648|00000000||Tetszik?
    583649|00000000||Gyönyörű. Kipróbálhatom?
    583650|00000000||Ne itt. Hamarosan lesz rá bőven alkalmad, witcher.
    583651|00000000||Mi ez a felirat?
    583652|00000000||Régi witcher jelmondat. Valaha nekem is hasonló kardom volt. De ez jobb… Sokkal jobb.
   1077577|00000000||Akkor próbáljuk ki.
    583641|00000000||Egy witcher kard… Hűha.
    583642|00000000||Óóóóó.
    583643|00000000||Gyönyörű. Kipróbálhatom?
    583644|00000000||Ne itt. Hamarosan lesz rá bőven alkalmad, witcher.
    575132|00000000||Elvégezve?
    575133|00000000||Igen.
    576809|00000000||Elhitte?
    576811|00000000||Fogalmam sincs.
    576799|00000000||A kukorixért. És van új megbízásunk. Nem fizet sokat, de azt hiszem, megéri a fáradságot.
    576801|00000000||Elfoglalt voltál.
    583639|00000000||A tiéd.
    579151|00000000||Triss vár Ellanderben.
    579152|00000000||Két nap múlva találkozhatunk vele, ha sietünk.
    579149|00000000||Yen vár Ellanderben.
    579150|00000000||Két nap múlva találkozhatunk vele, ha sietünk.
   1077618|00000000||Vár az út, gyerünk.
    579054|00000000||Az Örök Tűz szolgálóit és őfelségét rágalmazta, ugye?
    579055|00000000||De még hogy!
    574781|00000000||A sógorom Nilfgaardi kémeket rejteget.
    582006|00000000||Hmmm…
    582008|00000000||Csak el ne mondja a húgomnak, hogy én szóltam, jól van?
    582010|00000000||A húga is nyilván benne van. Őt is bevisszük.
    582015|00000000||Ellenőriznünk kell az állításod.
    582025|00000000||Egen, egen.
    582027|00000000||Tudjuk, melyik az a ház, elmehetsz.
    582029|00000000||Hm, tuggya, hallottam, ahogy emlegetik a… hogy valami jutalom van ha beszélek… egy kis pénz…
    582031|00000000||Rosszul hallottad. Az új adókat említették.
    574783|00000000||Láttam, amit láttam. Egész télen a nilfgaardiakkal hetyegett.
    582046|00000000||Ciril is látta. Gyerünk, mond el nekik, Ciril.
    582043|00000000||Mhm.
    582072|00000000||Imádott nilfgaardi bálványokat és az isteneiket?
    582074|00000000||Azt meg honnét tudnám? Én rendes asszony vagyok.
    582076|00000000||Azt majd ő maga elmondja. Biztos megteszi, ha megszurkálják tüzes vassal.
    582047|00000000||A nilfgaardiak elmentek.
    582051|00000000||De ő itt maradt! Ki kellene penderítenünk innen!
    579073|00000000||Nincs rajta a listán. Mit tett? Pontosan.
    579075|00000000||Behízelegte magát nekik! Nekik dógozott! Ármánykodott! Cselszövött! A király ellen!
    579083|00000000||Pelko Sambor, ötven éves, két gyerek, egy rozsmező és egy kecske…?
    579084|00000000||Csináljanak, amit akarnak én csak úgy mondtam.
    579046|00000000||Igen, ahogy mondtam. A Feketéknek dolgozott. *Pfuj!*
    595889|83463c36||Páncélkovács segédje
    575034|00000000||Erre, uram! Ez ő!
    575055|00000000||Megtébolyodtál?
    575023|00000000||Rögvest tudtam, hogy nilfgaardiak! Kémek, úgy értem. Egy hónapja bujtatja őket.
    575025|00000000||Biztos?
    575026|00000000||Naná hogy – Skaro mindig is egy patkány vót. Eccer learatta magának az egész földem, a tolvaj. Megmutatom nektek, megmutatom, hol lakik. Gyertek!
    577991|00000000||Gyere. Mutatok valamit.
    572153|00000000||Mit ajánlasz?
    572421|00000000||Viszlát.
    572154|00000000||Ég veled.
    572152|00000000||Mit ittunk tegnap?
    572155|00000000||Mi volt, amit tegnap ittunk? Az égetett tölgyfaszesz utáni.
    572156|00000000||Saját háromszor párolt szilvapálinkám. Mindenki odavan érte, pedig csak nemrég vertem csapra a hordót.
    572644|00000000||Most még több pártfogód lesz.
    572647|00000000||Az igazat megvallva jó sok munkát adtok. De persze lesznek még többen is estére.
    572862|00000000||Fel nem foghatom, miért hagyta itt a régi fogadósné ezt az ivót, hogy Rustone-ba költözzön.
    572151|00000000||Sajnos kifogytam az aludttejből… Mármint ha zúg a fejed, vagy ilyesmi.
    577752|00000000||Hmm.
    577753|00000000||Pech.
    577751|00000000||Régi nyomok, de…
   1044165|002e13b4||Medve
    575125|00000000||Ezt a grófi dolgot csak kitalálod? Elég élénk képzelőerő olyan valakitől, aki józan.
    575503|00000000||Geralt is tanúsíthatja. Mondd csak meg neki – mindig is mondtam, hogy gróf vagyok.
    575505|00000000||Igaz. Mindig azt mondtad.
    575507|00000000||Csak éppen senki sem vette a fáradságot, hogy ellenőrizze, hehehe.
    575509|00000000||Mi ez a grófi dolog most nagy hirtelen?
    575527|00000000||Hát, amikor majd elhagyjuk ezt az istenek verte trágyadombot, azt tervezem, hogy visszakövetelem az örökségem – a címeket és a birtokokat, amelyek jog szerint engem illetnek.
    575588|00000000||És mihez kezdesz velük?
    575590|00000000||Van valami terved a földdel és a ranggal?
    575592|00000000||Birtokba veszem őket. Persze még itt van az utódlás kérdése is…
    575594|00000000||Valóban? Úgy érted, végül találtál egy olyan lányt, aki elég jó a nagy Dandelionhoz?
    575595|00000000||Kedves barátom és útitársam, miért tartozik szívem az egyetlen Priscillához, akit Calmonettaként is ismernek.
    575617|00000000||A szíved talán igaz… de a többi testrészed…
    575619|00000000||Visszautasítom e sértést! És emlékeztetnélek, hogy egy grófhoz beszélsz!
   1075523|00000000||Nem kell a grófnak felkapnia a vizet. Inkább mondd el, hogy van a kedvesed.
   1075532|00000000||Felépült, testileg teljesen egészséges, elméje pedig majdnem…
   1075534|00000000||Felépült? Miről maradtam le?
   1075536|00000000||Jó ég… Nem is hallottál róla.
   1075538|00000000||Megtámadták. Körülbelül akkor, mikor Novigradban voltál. A mocsok valami borzalmasan helybenhagyta.
   1075540|00000000||De mint mondtam, már jobban van. Újra elkezdett fellépni is. Az isteneknek hála.
   1075529|00000000||Nagyjából rendbe jött. Még énekelni is megint elkezdett. A hangja kissé mélyebb, reszelősebb… Igazából jobban is szól.
   1075546|00000000||Köszönöm, hogy akkor régen segítettél, Geralt. Sokat jelentett. Igazán.
   1075548|00000000||Mire valók a barátok…?
   1075542|00000000||Sajnos nem tudtam segíteni. Muszáj volt…
   1075544|00000000||Felejtsd el, Geralt. Megvolt, így alakult.
   1075550|00000000||Minden jót kívánok neki.
   1075552|00000000||Átadom, ne aggódj. Még egy csókot is átadok – kicsit tőled, de főképp tőlem!
    570444|00000000||Megyek vadászni.
    571969|00000000||Megyek nyúlra vadászni. Dandelion?
    571971|00000000||Jól esne egy kis nyúlragu. De hogy befagyjon a seggem, miközben a hozzávalókkal szarakodom? Abból nem kérek.
    571973|00000000||Én összegyűjtöm a fűszereket. Nincs igazi ragu napon szárított kakukkfű és egy kis rozmaring nélkül…
    571975|00000000||Ahem, a mező tele van rozmaringgal, ami virágzik, mintha mindjárt Yule lenne, nemdebár?
    571977|00000000||Na ezért gyűjtöm a fűszereket a konyhában.
    575654|00000000||Jól van, menj csak.
   1061558|00000000||Szívtelenek vagytok mind! Még a Feketék is több könyörületet mutattak!
   1061560|00000000||Oh, a Feketék sok mindent mutattak, lefogadom, tán még fizettek is érte, he? Láttam már rondább…
   1061562|00000000||Befelé asszony. Nem bölcs dolog veszekedést szítani.
   1061564|00000000||Hehehe.
   1061553|00000000||Két zsák árpa, egy zsák hajdina, három nem túl hízott tyúk és egy csontsovány kecske.
   1061702|00000000||Ennyi az összes?
   1061704|00000000||Igen, uram. Kétszer is átnéztem, hogy biztos legyek benne, nem dugtak el semmit.
   1061555|00000000||Akkor nézd meg harmadszor is. Kétszeres figyelemmel!
    574465|00000000||Aszongya, megégetik a boszorkákat.
    574466|00000000||És hol találnak boszorkákat errefelé?
    574485|00000000||Oh, ne aggódj, megoldják.
    584377|00000000||Ez Lord Dagborg, ki ez? Valami rokona annak a nemesnek, aki eddig itt volt?
    584379|00000000||Azt meg honnan tudjam?
    575975|00000000||Mit mond?
   1008572|00000000||Aszongya új adók lesznek.
    578012|00000000||Tényleg érdekel?
    578015|00000000||Valóban érdekel?
    578018|00000000||Nagyon is. Te magad mondtad – egy királyi griff ritka látvány.
    578020|00000000||Annyira nem ritka. Megkockáztatom, még néhányat meg kell ölnünk, mielőtt visszaérünk Kaer Morhenbe. De ha látni akarod a fészket, éppen a dombon van…
    578025|00000000||Gyere!
    578022|00000000||Össze kellene szednünk a hurkokat.
    578031|00000000||Mislaw begyűjti őket. És mi esetleg próbálhatnánk vadászni útközben.
    578065|00000000||Ma reggel még élet-halál kérdése volt a nyúlvadászat.
    578067|00000000||Igazából csak szerettem volna járni egyet veled.
    578069|00000000||Akkor menjünk. A griff fészke a dombtetőn van. Talán még a griff teteme is ott van.
    578071|00000000||Mmm, pompás!
    578011|00000000||Be kellene gyűjtenünk a csapdákat.
    577994|00000000||Nem akarsz már nyúlra vadászni?
    577996|00000000||Eh. Nem igazán.
    577998|00000000||Akkor mi lesz?
    578000|00000000||Semmi. Csak ülök és várok rád. Szép itt.
    578002|00000000||Várj csak, míg meglátod Dol Blathannát télen. És a Kék hegyeket.
    578010|00000000||Hamarosan keletnek indulunk, ahogy a hó elolvad. Azt hiszem, kicsit túl sokáig voltunk egy helyen…
    578004|00000000||Megígérted, hogy megmutatod nekem a griff fészkét, mielőtt elmegyünk. Nézzük meg most.
   1061583|00000000||Uram… A gabonám…
   1061585|00000000||Ne avatkozz bele. Katonai tevékenységet végzünk.
   1061726|00000000||Az én mezőmön? Az én gabonámban? Tudod mennyit ér az?
   1061587|00000000||Hát kiástunk egy láda nilfgaardi aranyat a határban. Fogadnál rá, hogy a gabonád többet ér?
   1061728|00000000||Namármost, ha eléggé alaposak vagyunk, talán találunk többet is. A te gabonád között…
   1061730|00000000||De…
   1061732|00000000||El innen! És maradj is a faluban. Majd váltanom kell veled egy-két szót.
   1061581|00000000||Mélyebbre! Ássatok mélyebbre!
   1061724|00000000||Minden egyes rögöt át kell rostálni, világos?! Minden kibaszott vakondtúrást!
    458124|f759b018||Nilfgaardi katona
    577129|00000000||Egy farkasember…
    552365|00000000||Brr, hideg van.
    563748|00000000||Gyerünk.
    579546|00000000||Hm?
    578145|00000000||Jó. Elég. Menjünk horgászni.
    578135|00000000||Ciri? Miről beszélsz?
    578138|00000000||Bocsánat. Csak… ez most nem a legjobb alkalom.
    578141|00000000||Vissza akarsz menni?
    578125|00000000||Mi van?
    577573|00000000||Ha csak egy hajszállal gyorsabb lett volna – csak ennyi hiányzott, hogy feltépje a vállad.
    577574|00000000||De nem volt és nem tette. Megöltük. Akkor most mi van?
    577575|00000000||Mérges vagy és ki akartad adni a dühöd. De ha óvatlan vagy, legközelebb…
    577576|00000000||Hát nem érted?! Nem lesz legközelebb!
    577680|00000000||Kitalálok valamit. Várj itt.
    577682|00000000||Bombákkal.
    577676|00000000||A francba…
    577677|00000000||Menjünk?
    577678|00000000||Nem. Semmiképp.
    578161|00000000||A tó biztos tele van sügérrel, dévérkeszeggel vagy ponttyal. Friss ponty – ahhoz mit szólnál?
    578165|00000000||Én nem bánnám, de ki akarjuk várni itt, amíg elmegy?
    578167|00000000||Nem, elijesztjük.
    578171|00000000||Hogyan?
   1061579|00000000||*Sóhajt* Szegény Milos.
   1061773|00000000||Nem látom okát, hogy sajnáljam. Nagyon összemelegedett a Feketékkel. Most megkapja.
   1061777|00000000||Hmm. Olyan furán nézett rám egy hónapja. Most mán tudom, miért.
   1061775|00000000||Nilfgaardi kincs! Nekünk meg egy mukkot sem szólt.
   1061779|00000000||Nagyon kíváncsi vagyok, hogy mit fognak kiásni.
   1061571|00000000||Láttad? Redaniak vannak Milos mezején – felássák az egészet?
   1061573|00000000||Most?! De hát elpusztítják az egész termést, letapossák a gabonát!
   1061575|00000000||Pfff, gabona! A népek aszongyák, a Feketék elástak ott valamit és ráparancsoltak Milosra, hogy vessen rá búzát, hogy elrejtse.
   1061769|00000000||Aaah!
   1061771|00000000||Na gyerünk. Nézzük meg, találtak-e valamit.
    575860|00000000||Ott, abban a kunyhóban!
    575853|00000000||Segíts, oldozz el…
   1059138|00000000||Állj meg uram! Könyörgök!
   1059141|00000000||Mi a gond?
   1059143|00000000||A katonák megkötözték őket! Ott! A kunyhóban!
   1062036|00000000||Kit kötöztek meg?
   1062038|00000000||A papámat! Meg Bogurt bácsit! És Klimkót! Segíts!
    578973|00000000||Talán hinnék neked, ha mutatnál egy monogramos pantallót.
    578986|00000000||Valószínűleg inkább azt mondanád, loptam.
    578988|00000000||Hehehe.
    578975|00000000||Seggfej.
    578978|00000000||Nem lenne valahol máshol dolgod?
    578980|00000000||Ühüm.
    578983|00000000||Na jó.
    579026|00000000||Hol találkoztok?
    579028|00000000||A vadászlaknál.
    579007|00000000||Talán hinnék neked, ha mutatnál egy monogramos pantallót.
    579009|00000000||Valószínűleg inkább azt mondanád, loptam.
    579011|00000000||Hehehe.
    579013|00000000||Seggfej.
    579016|00000000||Nem lenne valahol máshol dolgod?
    579018|00000000||Ott voltam.
    579021|00000000||Na jó.
    579030|00000000||Hol találkoztok?
    579032|00000000||A vadászlak közelében.
    579035|00000000||Hozhatok egy kört abból a kerítésszaggatóból, ami tegnap annyira bejött?
    579037|00000000||Nem, mennem kell. Megígértem, hogy a vadászlaknál leszek hajnal hasadtakor.
    579039|00000000||Aha, értem, nyúlvadászat.
    579041|00000000||Mhm.
    578990|00000000||Talán hinnék neked, ha mutatnál egy monogramos pantallót.
    578992|00000000||Hahaha. Valószínűleg inkább azt mondanád, loptam.
    578994|00000000||Hehehe.
    578996|00000000||Seggfej.
    578920|00000000||Örülök, hogy a lovat jó kezekben látom.
   1074799|00000000||A legjobb. A birtokosáé. Hiányzom, mi, Pengő? Hiányolsz?
   1074801|00000000||Bizonyára. Megbokrosodott, ahogy megérzett téged. Félrelökött az útból mindenkit.
   1074803|00000000||Öhm… És hallottál valakit utána szólni? „Turhás hónalj”, vagy ilyesféle?
   1075628|00000000||De akad itt valaki, aki igen furán káromkodik. A szomszédom, Mirko. Nála hagytam Pengőt, hogy gondozza, mikor elmentem… Meg kell látogatnom. Biztos aggódik.
   1075631|00000000||Tessék… Hálám jeléül. Amiért Pengő után szaladtál, hogy lásd, jól van-e.
    578904|00000000||Látom, a ló jó kezekben van.
    578951|00000000||A végén meg az az őrült Radovid győz. Az egyszerű katonák tuggyák, hogy nincs ki mind a négy kereke.
   1075606|00000000||De talán most fordulatot vesznek a dolgok. A népek szerint Dijkstra kancellár bölcs, ésszel kormányoz…
   1075608|00000000||Bölcs? A fortélyos talán pontosabb kifejezés.
    578953|00000000||De vajon mi vár otthon…?
    578955|00000000||Nem láttam, ahogy a császár elfoglalja Novigradot, de nem bánom. Gyönyörű város…
    578910|00000000||Soká voltál oda?
    578912|00000000||Nem egész egy évet. De sokkal többnek tűnik, annyit mondhatok.
    578924|00000000||Erőszakkal soroztak be?
    578914|00000000||Nem. Harcolni akartam. Aszittem, többet hozok haza néhány sebesülésnél.
    578922|00000000||De legalább világot láttam. Bazi nagy csatákat. Meg néhány híres generálist messziről. És egy rakás kurafit.
    578903|00000000||Soká voltál oda?
    578902|00000000||Melyik oldalon álltál?
    578906|00000000||Melyik oldalon harcoltál?
    578908|00000000||Mint legtöbben – a magamén. Küzdöttem a túlélésért.
    578918|00000000||A halál mindenütt egyforma – felzabálnak a férgek a redani sas alatt éppúgy, mint a császári nap alatt. Nincs abba' semmi dicsőség.
    578885|00000000||Nem hinném, hogy az a gebe megismerne, ennyi év után…
    578899|00000000||Okosak és ragaszkodók – kicsit, mint az emberek. Láttam katonát, aki megsiratta az elesett lovát…
    578901|00000000||De a visítozó asszonynép, meg a síró kölkök hidegen hagyták.
    578957|00000000||Aszongyák, a császár megmérgeztette a saját seregét. Ez a politika. Belefájdul az ember feje.
    582809|00000000||Oh, köszönjük, witcher. Montam a fiúknak odaát, hogy jó haver vagy és nem köllött vón elkötni azt a ladikot.
    583261|00000000||Úgy hallom befektetésben és vagyonkezelésben utaztok…
    583263|00000000||Aham, mozdítható vagyontárgyak befektetésében. Manapság nem tudhatod mikor…
    583265|00000000||Az a jó kis aranykehely még jól jöhet… értem.
    583267|00000000||Mit csináltok vele?
    583268|00000000||Há' má' nincs meg. Találtunk egy vevőt. Tüköry uraság, vagy hogyhíjják? Hülye neve van, de jól fizetett.
    583274|00000000||Megosztanánk veled, de tényleg, csakhát pont úgy nézel ki, mint aki helyteleníti a lopott szajréból származó bevételt.
    583276|00000000||Ühüm, pont olyan becsületes pofád van. De komolyan.
    583286|00000000||Nem akarom a pénzetek.
    583287|00000000||Na nézzék mán, hogy megsértődött! Még azt hihetné valaki, hogy valami pucér lányka képét mutogattuk neki.
    583290|00000000||A witchereknek megvan a hitvallása. Nem lehet csórni, nem lehet a lányok fenekét csipkedni és nem lehet utazókat buzerálni.
    583292|00000000||Néha kivételt teszünk. Különösen, ami az utazókat illeti.
    583294|00000000||Viszlát, witcher.
    583278|00000000||Ne aggódjatok. Nem akarom a pénzetek.
    583277|00000000||Ha ennyire akarjátok, elfogadom a pénzt.
    583279|00000000||Nem mondok nemet barátoknak. Tulajdonképpen örömmel elfogadok valamennyit abból a pénzből.
    583281|00000000||Witcher erkölcs. *Pfuj!* Egyre szarabb ez a világ.
    583284|00000000||Na legalább megfújtuk a ladikját.
    582142|00000000||Értünk jöttek! Bújjatok el!
   1059837|00000000||*Horkol horkant*… He?
    583252|00000000||Mi folyik itt?
    582143|00000000||Nem találkoztunk!
    583244|00000000||Hogyan keveredtetek ide?
    583246|00000000||Üzleti ügyek miatt kerültünk ide. Kemény idők járnak, tudod. Ott köll pénzt csinálni, ahol tudsz.
    583249|00000000||A népeknek errefelé földmérőkre van szüksége?
    583255|00000000||Profilt váltottunk. Most már befektetők vagyunk.
    583258|00000000||Befektetők?
    583179|00000000||Mit csináltok itt?
    583180|00000000||Elloptátok a csónakom.
    583184|00000000||Elloptátok a csónakom.
    583189|00000000||Kölcsönvettük. Tudtuk, hogy a tiéd volt, még most is az. Ne gondold, hogy ilyet teszünk egy ilyen jó haverral – ott hagyunk egy szál pöcsben, miközben a tivornyát hevered ki.
   1059839|00000000||*Horkol horkant*… Hm? Oh, az jó… Hehehe. *Horkant horkol*
    583192|00000000||Szóval akkor visszaadjátok a csónakom?
    583236|00000000||Mi a jó francnak kell neked egy csónak ebbe a csalitosba?
    583238|00000000||Jogos, felejtsétek el, hogy felhoztam a témát.
    583996|00000000||Rendben. Kifelé.
    583166|00000000||Milyen volt az út? Jó szél hozott?
    582136|00000000||Arra a lyukas teknőre gondolsz a Ködszigetről? Szerencséd, hogy te meg az a lány nem vótál benne velünk.
    583171|00000000||Amúccse férté' vóna belé. Annyira tökig volt pakolva, hogy alig bírtunk kikötni.
    583173|00000000||És bűzlött a hal ganéjtól.
   1059835|00000000||*Horkol*
    579282|00000000||Sosem játszottál velem lovacskásat Kaer Morhenben, emlékszel? Csak Vesemir volt hajlandó rá.
    579280|00000000||Ugh!
    579284|00000000||Mostanáig kellett várnod, hogy erre emlékeztess? Kicsit nehezebb lettél Kaer Morhen óta.
    579287|00000000||Hahaha.
    579289|00000000||Hahaha.
    579292|00000000||Ciri?
    579294|00000000||Vissza kellene mennünk.
    569886|00000000||Nagyon köszönöm! Egyedül sosem kaptam volna el.
   1074807|00000000||A turhás fülkagylóját! Ki ez? Hubrecht! Szóval emiatt volt Pengő olyan heves! Úgy hőkölt, mint akit bögöly csípett!
   1074809|00000000||Jó, hogy látlak, Mirko. Semmit se változtál. Fikarcnyit se.
   1074811|00000000||Kerülj beljebb. Dobd le a köpenyed, helyezkedj el a tűzhely mellett! Csak elkötöm Pengőt, és rögtön jövök a flaskával!
    578096|00000000||Elment.
    577477|00000000||Dühös volt, hogy várnia kellett?
